date,GLAD_year,ADMIN_NAME,PCODE,NDVI_mean,NDVI_median,NDVI_mode,EVI_mean,EVI_median,EVI_mode
14-09-14,2015,Kasempa,ZM2011A20804,0.379277327,0.374095652,0.362334615,0.193103272,0.190052188,0.190052188
14-09-14,2015,Mufumbwe,ZM2011A20806,0.38204659,0.375945796,0.407235714,0.201549917,0.198724545,0.185107143
14-09-14,2015,Mwinilunga,ZM2011A20808,0.401452113,0.3936,0.3755,0.215806228,0.208566667,0.208566667
14-09-14,2015,Solwezi,ZM2011A20810,0.36324457,0.358205375,0.344739041,0.18320763,0.176715385,0.155148485
14-09-14,2015,Zambezi,ZM2011A20811,0.385881105,0.374241536,0.374241536,0.214936801,0.209445455,0.2054875
14-09-14,2015,Kabompo,ZM2011A20814,0.371209024,0.36434571,0.381780435,0.202790214,0.19975494,0.198707702
14-09-14,2015,Choma,ZM2011A20902,0.26067157,0.256809812,0.250891988,0.154242424,0.153821652,0.154802302
14-09-14,2015,Gwembe,ZM2011A20903,0.292230886,0.288199125,0.284079592,0.173345431,0.174761039,0.182608199
14-09-14,2015,Kazungula,ZM2011A20905,0.2612712,0.26082255,0.264649697,0.15172466,0.150816125,0.14793792
14-09-14,2015,Livingstone,ZM2011A20906,0.292118861,0.2857,0.260833333,0.159787276,0.15162,0.147755556
14-09-14,2015,Monze,ZM2011A20908,0.248884031,0.247544262,0.242602323,0.154074245,0.154070193,0.153099872
14-09-14,2015,Namwala,ZM2011A20909,0.241112265,0.238783644,0.225111146,0.147097466,0.146946327,0.147981875
14-09-14,2015,Itezhi-Tezhi,ZM2011A20910,0.265393733,0.262176471,0.252414639,0.153184383,0.15209375,0.149210005
14-09-14,2015,Siavonga,ZM2011A20911,0.2664387,0.266623374,0.266623374,0.163469468,0.1635125,0.167479915
14-09-14,2015,Sinazongwe,ZM2011A20912,0.314364762,0.306585471,0.302825127,0.184404443,0.181617707,0.177576264
14-09-14,2015,Kalomo,ZM2011A20916,0.240104932,0.237304089,0.23149132,0.144298561,0.14353632,0.151321156
14-09-14,2015,Mazabuka,ZM2011A20917,0.308253375,0.259768185,0.244043893,0.191199163,0.165937739,0.158137725
14-09-14,2015,Kalabo,ZM2011A21001,0.336755312,0.332366667,0.37354,0.196433246,0.1971,0.192175
14-09-14,2015,Mongu,ZM2011A21007,0.375595039,0.3742,0.3321,0.224258486,0.2322,0.1906
14-09-14,2015,Senanga,ZM2011A21012,0.345740051,0.338692744,0.324946154,0.200162168,0.1967,0.193735294
14-09-14,2015,Shangombo,ZM2011A21014,0.310474842,0.3056495,0.293757692,0.1832761,0.181190909,0.185105
14-09-14,2015,Kaoma,ZM2011A21018,0.335638883,0.333065455,0.342618911,0.189514582,0.187958929,0.189932813
14-09-14,2015,Lukulu,ZM2011A21019,0.3543314,0.352866667,0.357874336,0.198555329,0.197785714,0.202511781
14-09-14,2015,Sesheke,ZM2011A21020,0.32678306,0.3239,0.31593125,0.190129913,0.187375,0.194615385
30-09-14,2015,Chibombo,ZM2011A20101,0.274752432,0.268499989,0.256835557,0.16949272,0.166974383,0.159189169
30-09-14,2015,Kabwe,ZM2011A20105,0.282443399,0.276497695,0.276497695,0.175328,0.172354345,0.167472041
30-09-14,2015,Kapiri Mposhi,ZM2011A20106,0.312657104,0.309609091,0.323265714,0.189055532,0.186054776,0.18215896
30-09-14,2015,Mkushi,ZM2011A20110,0.319914342,0.315548214,0.307587407,0.191870838,0.190479612,0.186500472
30-09-14,2015,Serenje,ZM2011A20111,0.363965955,0.360396296,0.344623529,0.204229964,0.200120833,0.198229167
30-09-14,2015,Mumbwa,ZM2011A20113,0.305294746,0.295881473,0.282312247,0.170339902,0.163062571,0.15137881
30-09-14,2015,Chililabombwe,ZM2011A20201,0.380489392,0.381733333,0.352293606,0.20888956,0.202683333,0.198794001
30-09-14,2015,Chingola,ZM2011A20202,0.40459432,0.405054778,0.385695527,0.23649559,0.235352174,0.235352174
30-09-14,2015,Kalulushi,ZM2011A20203,0.368219097,0.360304435,0.335058398,0.199567012,0.195854545,0.186158407
30-09-14,2015,Kitwe,ZM2011A20204,0.363582018,0.360421135,0.358500605,0.20406405,0.202872333,0.211439838
30-09-14,2015,Luanshya,ZM2011A20205,0.352755965,0.35332,0.330211934,0.20391494,0.200242867,0.184678825
30-09-14,2015,Lufwanyama,ZM2011A20206,0.406304984,0.409542857,0.461895238,0.235201805,0.233405721,0.252892593
30-09-14,2015,Masaiti,ZM2011A20207,0.377709727,0.377880952,0.385618208,0.222240808,0.223680103,0.233384586
30-09-14,2015,Mpongwe,ZM2011A20208,0.33578647,0.334918036,0.334918036,0.201328385,0.20026965,0.20026965
30-09-14,2015,Mufulira,ZM2011A20209,0.401229174,0.401037813,0.325307199,0.219390383,0.217358333,0.217358333
30-09-14,2015,Ndola,ZM2011A20210,0.332054753,0.327357669,0.319301527,0.19387815,0.190492907,0.17662166
30-09-14,2015,Chipata,ZM2011A20302,0.277716375,0.27442885,0.270500683,0.158491693,0.156730119,0.154740211
30-09-14,2015,Lundazi,ZM2011A20304,0.289741678,0.288544436,0.286651367,0.171161121,0.170418907,0.171375924
30-09-14,2015,Mambwe,ZM2011A20305,0.283456132,0.280743478,0.270016905,0.150590451,0.149258333,0.143284211
30-09-14,2015,Nyimba,ZM2011A20306,0.281053955,0.279771733,0.26615205,0.148780867,0.147709094,0.147709094
30-09-14,2015,Petauke,ZM2011A20307,0.261882206,0.258321673,0.251465848,0.151479079,0.149899602,0.148943232
30-09-14,2015,Chadiza,ZM2011A20312,0.275438434,0.272869945,0.270042983,0.166926335,0.165550441,0.164483538
30-09-14,2015,Katete,ZM2011A20313,0.26133092,0.259258304,0.257347885,0.155553016,0.154738685,0.154738685
30-09-14,2015,Chienge,ZM2011A20401,0.371253933,0.369223889,0.369223889,0.215836223,0.215593617,0.215593617
30-09-14,2015,Kawambwa,ZM2011A20404,0.40267901,0.395125,0.377977778,0.237927135,0.231466667,0.2044
30-09-14,2015,Mansa,ZM2011A20406,0.349262079,0.3488625,0.35449,0.205164871,0.2023,0.198111111
30-09-14,2015,Milenge,ZM2011A20407,0.3923517,0.385309404,0.385309404,0.226159468,0.22114,0.215341609
30-09-14,2015,Nchelenge,ZM2011A20410,0.423946462,0.423745161,0.423745161,0.247537959,0.249048818,0.250920455
30-09-14,2015,Mwense,ZM2011A20414,0.367785286,0.36832,0.387822222,0.221329143,0.21785,0.213721429
30-09-14,2015,Samfya,ZM2011A20415,0.379594467,0.373142458,0.364922222,0.196925418,0.19843,0.200181818
30-09-14,2015,Luangwa,ZM2011A20505,0.270759195,0.2675,0.2311,0.161735057,0.1593,0.1379
30-09-14,2015,Lusaka,ZM2011A20506,0.280827403,0.278144495,0.276472882,0.174755953,0.172255946,0.162639284
30-09-14,2015,Chongwe,ZM2011A20511,0.288556032,0.282294008,0.282294008,0.1719138,0.169015921,0.159232674
30-09-14,2015,Kafue,ZM2011A20512,0.27735985,0.268620291,0.258806434,0.166797334,0.163056308,0.147414387
30-09-14,2015,Chama,ZM2011A20601,0.288299977,0.286074185,0.290126214,0.164619743,0.161629982,0.151826078
30-09-14,2015,Isoka,ZM2011A20603,0.320783778,0.317521739,0.323384783,0.183578094,0.183933345,0.17234072
30-09-14,2015,Mafinga,ZM2011A20604,0.315733225,0.312,0.29438,0.188049927,0.188022222,0.184958479
30-09-14,2015,Mpika,ZM2011A20605,0.323332691,0.323366667,0.323366667,0.179873158,0.179213257,0.1821625
30-09-14,2015,Nakonde,ZM2011A20606,0.318200381,0.318716667,0.339334163,0.17344529,0.173432135,0.171341176
30-09-14,2015,Chinsali,ZM2011A20608,0.339123152,0.34085,0.356521053,0.193982353,0.1957,0.203635714
30-09-14,2015,Chilubi,ZM2011A20701,0.390693714,0.3945,0.2849,0.223880022,0.2106,0.1436
30-09-14,2015,Kaputa,ZM2011A20702,0.334321681,0.323249536,0.305615385,0.179506712,0.174607692,0.153365714
30-09-14,2015,Kasama,ZM2011A20703,0.336338649,0.330900493,0.2469875,0.189579327,0.1827,0.177033333
30-09-14,2015,Luwingu,ZM2011A20704,0.352309059,0.3568,0.334533333,0.182019326,0.18545,0.22304
30-09-14,2015,Mungwi,ZM2011A20707,0.350016598,0.348566667,0.360535324,0.186731763,0.186809832,0.180293252
30-09-14,2015,Mpulungu,ZM2011A20708,0.355658758,0.34834,0.323444444,0.200169364,0.200773274,0.1956375
30-09-14,2015,Mbala,ZM2011A20713,0.327135928,0.321314286,0.315370936,0.178737579,0.174457343,0.167451561
30-09-14,2015,Mporokoso,ZM2011A20714,0.416829866,0.416,0.5061,0.24027847,0.24,0.2731
30-09-14,2015,Chavuma,ZM2011A20801,0.362982324,0.34842,0.3254125,0.221769438,0.215428571,0.213333333
30-09-14,2015,Ikelenge,ZM2011A20802,0.38106642,0.3625,0.3208,0.232958395,0.2191,0.1921
30-09-14,2015,Kasempa,ZM2011A20804,0.430280749,0.428485714,0.40733913,0.242762184,0.2417625,0.247647368
30-09-14,2015,Mufumbwe,ZM2011A20806,0.415522187,0.413257143,0.372124138,0.238943965,0.235309898,0.233319459
30-09-14,2015,Mwinilunga,ZM2011A20808,0.455668831,0.4562,0.3845,0.277644213,0.278825,0.278825
30-09-14,2015,Solwezi,ZM2011A20810,0.386410117,0.381533333,0.3545125,0.207485777,0.199772727,0.166992
30-09-14,2015,Zambezi,ZM2011A20811,0.433885972,0.426829726,0.38550625,0.244104058,0.243581924,0.25348
30-09-14,2015,Kabompo,ZM2011A20814,0.404360109,0.40126398,0.414966528,0.248820449,0.247125,0.247125
30-09-14,2015,Choma,ZM2011A20902,0.277515501,0.272340244,0.264605379,0.165728839,0.164563461,0.167462794
30-09-14,2015,Gwembe,ZM2011A20903,0.284278035,0.279040684,0.271540725,0.174799426,0.176683755,0.184510439
30-09-14,2015,Kazungula,ZM2011A20905,0.278505023,0.276314192,0.272369731,0.172005421,0.170399067,0.169462837
30-09-14,2015,Livingstone,ZM2011A20906,0.287123197,0.2785,0.27375,0.16098282,0.158004082,0.1487
30-09-14,2015,Monze,ZM2011A20908,0.25699639,0.256329471,0.260245078,0.162872998,0.162623274,0.160629235
30-09-14,2015,Namwala,ZM2011A20909,0.247883853,0.246508157,0.243650575,0.15453258,0.15376244,0.151836976
30-09-14,2015,Itezhi-Tezhi,ZM2011A20910,0.27841721,0.274865517,0.274865517,0.162871632,0.161613793,0.159685
30-09-14,2015,Siavonga,ZM2011A20911,0.260310077,0.259836679,0.259836679,0.163350255,0.163507547,0.164514667
30-09-14,2015,Sinazongwe,ZM2011A20912,0.305736108,0.299772335,0.28999186,0.184559073,0.182669029,0.184527703
30-09-14,2015,Kalomo,ZM2011A20916,0.252494433,0.249001865,0.247088927,0.154976451,0.155726333,0.160651176
30-09-14,2015,Mazabuka,ZM2011A20917,0.315938652,0.26364386,0.251923666,0.202500592,0.169935693,0.1620926
30-09-14,2015,Kalabo,ZM2011A21001,0.344606029,0.3423,0.35706,0.201965583,0.200433333,0.176466667
30-09-14,2015,Mongu,ZM2011A21007,0.373961097,0.3854,0.3486,0.226348042,0.2279,0.2172
30-09-14,2015,Senanga,ZM2011A21012,0.355606325,0.348804039,0.364206667,0.216939715,0.213878571,0.223345
30-09-14,2015,Shangombo,ZM2011A21014,0.318856153,0.313507388,0.307688637,0.190445475,0.188388762,0.190385451
30-09-14,2015,Kaoma,ZM2011A21018,0.366273597,0.360315068,0.360315068,0.22643798,0.225078089,0.227050332
30-09-14,2015,Lukulu,ZM2011A21019,0.391651934,0.3858,0.356144444,0.219802617,0.2135,0.2143375
30-09-14,2015,Sesheke,ZM2011A21020,0.340950013,0.33844,0.349189474,0.201550768,0.1958625,0.17915
16-10-14,2015,Chibombo,ZM2011A20101,0.279426816,0.270470037,0.252996704,0.170358637,0.166975965,0.163142306
16-10-14,2015,Kabwe,ZM2011A20105,0.282474006,0.272445053,0.260743656,0.172822955,0.168963709,0.163221771
16-10-14,2015,Kapiri Mposhi,ZM2011A20106,0.326157741,0.321316879,0.32715273,0.195813613,0.192855703,0.193859815
16-10-14,2015,Mkushi,ZM2011A20110,0.337562355,0.337,0.325279808,0.202115629,0.20017623,0.19437037
16-10-14,2015,Serenje,ZM2011A20111,0.396194731,0.395457143,0.391566667,0.236574774,0.23545,0.23545
16-10-14,2015,Mumbwa,ZM2011A20113,0.310521224,0.299755072,0.268557692,0.176915458,0.17086659,0.151328014
16-10-14,2015,Chililabombwe,ZM2011A20201,0.379452432,0.376142423,0.325254545,0.224303276,0.221466667,0.192441176
16-10-14,2015,Chingola,ZM2011A20202,0.405747048,0.4041125,0.400431329,0.248677971,0.24518,0.251088889
16-10-14,2015,Kalulushi,ZM2011A20203,0.367043496,0.360066667,0.34079945,0.206056627,0.200235385,0.196284522
16-10-14,2015,Kitwe,ZM2011A20204,0.353213718,0.349354915,0.353671459,0.210193046,0.206098631,0.206098631
16-10-14,2015,Luanshya,ZM2011A20205,0.351102342,0.345304472,0.369025,0.207005113,0.204360636,0.18859627
16-10-14,2015,Lufwanyama,ZM2011A20206,0.405219547,0.405185,0.384717058,0.236958782,0.233386667,0.194407143
16-10-14,2015,Masaiti,ZM2011A20207,0.384804865,0.383856253,0.405195658,0.226551685,0.225752167,0.219902325
16-10-14,2015,Mpongwe,ZM2011A20208,0.353513177,0.352603639,0.385711667,0.205849653,0.204112874,0.202094877
16-10-14,2015,Mufulira,ZM2011A20209,0.389308136,0.389220408,0.45426872,0.232817922,0.231499935,0.219923331
16-10-14,2015,Ndola,ZM2011A20210,0.319890312,0.314493129,0.259707394,0.193373733,0.190460311,0.180714241
16-10-14,2015,Chipata,ZM2011A20302,0.284820613,0.280289278,0.26465289,0.17079359,0.16848437,0.17135436
16-10-14,2015,Lundazi,ZM2011A20304,0.289322716,0.288121123,0.290051885,0.180126187,0.179246135,0.176228608
16-10-14,2015,Mambwe,ZM2011A20305,0.297395086,0.294535418,0.28262,0.157190893,0.156011734,0.156542105
16-10-14,2015,Nyimba,ZM2011A20306,0.276249284,0.274870985,0.286624828,0.152140555,0.148891349,0.154766446
16-10-14,2015,Petauke,ZM2011A20307,0.267607048,0.262745796,0.248958932,0.154878653,0.150836743,0.144034836
16-10-14,2015,Chadiza,ZM2011A20312,0.279978056,0.276336869,0.264606041,0.17780707,0.176250561,0.174332695
16-10-14,2015,Katete,ZM2011A20313,0.266143792,0.264145241,0.271966533,0.160095734,0.157752965,0.145049405
16-10-14,2015,Chienge,ZM2011A20401,0.40825533,0.404618455,0.373119176,0.238171661,0.233146667,0.227543333
16-10-14,2015,Kawambwa,ZM2011A20404,0.453608505,0.4505,0.4153875,0.274286788,0.274922222,0.274922222
16-10-14,2015,Mansa,ZM2011A20406,0.363882231,0.36045,0.34876,0.231186608,0.224325,0.18911
16-10-14,2015,Milenge,ZM2011A20407,0.409013791,0.409389645,0.422642857,0.247824358,0.246735076,0.228016667
16-10-14,2015,Nchelenge,ZM2011A20410,0.451626239,0.463227778,0.493968182,0.27411937,0.279472917,0.286830303
16-10-14,2015,Mwense,ZM2011A20414,0.371722371,0.3667,0.348455556,0.237737857,0.23535,0.206372727
16-10-14,2015,Samfya,ZM2011A20415,0.355910661,0.3539,0.348633333,0.211621395,0.2106,0.220251167
16-10-14,2015,Luangwa,ZM2011A20505,0.260579598,0.2569,0.1993,0.154138793,0.153,0.1325
16-10-14,2015,Lusaka,ZM2011A20506,0.279817068,0.274166283,0.270573382,0.16977604,0.166411314,0.168448385
16-10-14,2015,Chongwe,ZM2011A20511,0.290260312,0.284134981,0.264594475,0.169602245,0.16701828,0.163046461
16-10-14,2015,Kafue,ZM2011A20512,0.27827262,0.26765306,0.255855365,0.16142027,0.158307227,0.150431034
16-10-14,2015,Chama,ZM2011A20601,0.282819506,0.2808,0.270004551,0.175879423,0.173326548,0.16549852
16-10-14,2015,Isoka,ZM2011A20603,0.321364561,0.313565982,0.311636616,0.189606369,0.187932958,0.163680952
16-10-14,2015,Mafinga,ZM2011A20604,0.30714681,0.301890909,0.28198,0.190035539,0.188127694,0.187090909
16-10-14,2015,Mpika,ZM2011A20605,0.36551863,0.370054545,0.374012121,0.209945443,0.210017241,0.219907317
16-10-14,2015,Nakonde,ZM2011A20606,0.338581914,0.341053077,0.344831206,0.196790895,0.195809853,0.183153846
16-10-14,2015,Chinsali,ZM2011A20608,0.362650701,0.360653698,0.381813858,0.219772274,0.218466667,0.218466667
16-10-14,2015,Chilubi,ZM2011A20701,0.379560998,0.3809,0.3809,0.235644474,0.2326,0.2281
16-10-14,2015,Kaputa,ZM2011A20702,0.3755984,0.370063158,0.411427273,0.208140594,0.206037764,0.217759788
16-10-14,2015,Kasama,ZM2011A20703,0.361003482,0.3482,0.31577,0.221567765,0.215785409,0.221563636
16-10-14,2015,Luwingu,ZM2011A20704,0.372723872,0.3635,0.34095,0.216707396,0.219209227,0.124733333
16-10-14,2015,Mungwi,ZM2011A20707,0.392571298,0.384288889,0.384288889,0.228403945,0.222225,0.217188889
16-10-14,2015,Mpulungu,ZM2011A20708,0.434940424,0.432370734,0.42053,0.247307437,0.246522319,0.19995
16-10-14,2015,Mbala,ZM2011A20713,0.387255338,0.383845,0.364177731,0.226081159,0.223127273,0.213268286
16-10-14,2015,Mporokoso,ZM2011A20714,0.491554237,0.4923,0.3915,0.289847376,0.2938,0.2319
16-10-14,2015,Chavuma,ZM2011A20801,0.381166918,0.37245,0.313866667,0.257272087,0.25345,0.2679
16-10-14,2015,Ikelenge,ZM2011A20802,0.456754382,0.4532,0.3806,0.256266782,0.2424,0.2181
16-10-14,2015,Kasempa,ZM2011A20804,0.45421346,0.450128571,0.420857143,0.282677699,0.282185,0.285914286
16-10-14,2015,Mufumbwe,ZM2011A20806,0.457368179,0.452421053,0.417031818,0.276559188,0.270484615,0.25878
16-10-14,2015,Mwinilunga,ZM2011A20808,0.528100092,0.5163,0.4198,0.319184072,0.3122,0.325566667
16-10-14,2015,Solwezi,ZM2011A20810,0.407134075,0.400669565,0.416088281,0.244328895,0.239157143,0.243248
16-10-14,2015,Zambezi,ZM2011A20811,0.432310344,0.42651,0.43474027,0.288431899,0.286266667,0.260695
16-10-14,2015,Kabompo,ZM2011A20814,0.434204132,0.427624457,0.423465846,0.271118058,0.268367742,0.289965116
16-10-14,2015,Choma,ZM2011A20902,0.276773184,0.270543495,0.270543495,0.169340186,0.167415025,0.165601102
16-10-14,2015,Gwembe,ZM2011A20903,0.276520567,0.27235122,0.276435664,0.172185004,0.170934483,0.178603255
16-10-14,2015,Kazungula,ZM2011A20905,0.279706507,0.274421804,0.264635558,0.171731132,0.169426027,0.159654325
16-10-14,2015,Livingstone,ZM2011A20906,0.292256588,0.288766667,0.26024,0.168191794,0.1655,0.1538
16-10-14,2015,Monze,ZM2011A20908,0.260448262,0.258314173,0.253409872,0.163020997,0.162587935,0.165540993
16-10-14,2015,Namwala,ZM2011A20909,0.250887396,0.248501288,0.239692593,0.15771328,0.157782118,0.15965742
16-10-14,2015,Itezhi-Tezhi,ZM2011A20910,0.280924583,0.274961111,0.267957143,0.170668309,0.167455,0.167455
16-10-14,2015,Siavonga,ZM2011A20911,0.257879823,0.257271429,0.25048497,0.157381803,0.156763656,0.157802854
16-10-14,2015,Sinazongwe,ZM2011A20912,0.298757625,0.295959767,0.293874468,0.18405539,0.184455929,0.178715333
16-10-14,2015,Kalomo,ZM2011A20916,0.250604521,0.247572703,0.246550022,0.156069287,0.154753212,0.154753212
16-10-14,2015,Mazabuka,ZM2011A20917,0.320631124,0.263826592,0.24409716,0.203758924,0.169807734,0.165911427
16-10-14,2015,Kalabo,ZM2011A21001,0.346152575,0.3427,0.31102,0.205913078,0.20065,0.20854
16-10-14,2015,Mongu,ZM2011A21007,0.425524021,0.3971,0.3667,0.25531906,0.2394,0.2133
16-10-14,2015,Senanga,ZM2011A21012,0.35342669,0.344738462,0.344738462,0.221834138,0.217476471,0.212109524
16-10-14,2015,Shangombo,ZM2011A21014,0.315790866,0.309636842,0.30766103,0.208653541,0.20774,0.21577931
16-10-14,2015,Kaoma,ZM2011A21018,0.392225841,0.38572,0.362352273,0.247418298,0.243126316,0.225547445
16-10-14,2015,Lukulu,ZM2011A21019,0.421128466,0.417274138,0.446311111,0.258437152,0.25236,0.2516
16-10-14,2015,Sesheke,ZM2011A21020,0.329928956,0.324966667,0.311992857,0.209446063,0.206642857,0.193885714
01-11-14,2015,Chibombo,ZM2011A20101,0.276037201,0.268591466,0.260766673,0.176904781,0.172858093,0.168970349
01-11-14,2015,Kabwe,ZM2011A20105,0.285094316,0.276433499,0.243303435,0.179168372,0.174735903,0.153469592
01-11-14,2015,Kapiri Mposhi,ZM2011A20106,0.329419189,0.323301313,0.313378228,0.208707031,0.204075543,0.190423705
01-11-14,2015,Mkushi,ZM2011A20110,0.339930333,0.339027143,0.376021585,0.210659955,0.208049412,0.20996265
01-11-14,2015,Serenje,ZM2011A20111,0.420662865,0.423769643,0.423769643,0.24237883,0.241216216,0.233426316
01-11-14,2015,Mumbwa,ZM2011A20113,0.308950578,0.299804576,0.293954645,0.18943593,0.182566351,0.176781739
01-11-14,2015,Chililabombwe,ZM2011A20201,0.385284468,0.375798603,0.360528723,0.246155697,0.241270975,0.1984
01-11-14,2015,Chingola,ZM2011A20202,0.418010691,0.418856878,0.440407692,0.270214714,0.268593459,0.268593459
01-11-14,2015,Kalulushi,ZM2011A20203,0.379053799,0.379866667,0.38176875,0.226455956,0.221833333,0.244909273
01-11-14,2015,Kitwe,ZM2011A20204,0.351589219,0.345069159,0.348956307,0.221589468,0.215816619,0.221866369
01-11-14,2015,Luanshya,ZM2011A20205,0.350974141,0.345572811,0.337921875,0.217726618,0.213860736,0.208012642
01-11-14,2015,Lufwanyama,ZM2011A20206,0.423706077,0.424204,0.420291601,0.263851038,0.26060249,0.268615309
01-11-14,2015,Masaiti,ZM2011A20207,0.391867443,0.388737532,0.365336696,0.239586542,0.239323656,0.239323656
01-11-14,2015,Mpongwe,ZM2011A20208,0.359128106,0.357656164,0.373117308,0.221793115,0.219712245,0.237300699
01-11-14,2015,Mufulira,ZM2011A20209,0.387985067,0.388641114,0.400790796,0.239962656,0.23932,0.248852142
01-11-14,2015,Ndola,ZM2011A20210,0.325547441,0.314514068,0.275018809,0.202205852,0.196231239,0.192357898
01-11-14,2015,Chipata,ZM2011A20302,0.2941366,0.288085625,0.286040179,0.167632516,0.16353368,0.151783759
01-11-14,2015,Lundazi,ZM2011A20304,0.309442355,0.305635133,0.313490125,0.197410903,0.196282502,0.192399846
01-11-14,2015,Mambwe,ZM2011A20305,0.298226885,0.295385714,0.297294249,0.154168109,0.151883529,0.1557537
01-11-14,2015,Nyimba,ZM2011A20306,0.2881134,0.284545833,0.272972273,0.155084313,0.152871183,0.144050592
01-11-14,2015,Petauke,ZM2011A20307,0.271747663,0.266620449,0.250916377,0.157009568,0.152875349,0.147945823
01-11-14,2015,Chadiza,ZM2011A20312,0.293925067,0.288195671,0.286091023,0.178196385,0.175291937,0.171340321
01-11-14,2015,Katete,ZM2011A20313,0.274248581,0.27044389,0.268541764,0.158592472,0.155761572,0.155761572
01-11-14,2015,Chienge,ZM2011A20401,0.468263278,0.462903927,0.462903927,0.30445641,0.298973058,0.244121951
01-11-14,2015,Kawambwa,ZM2011A20404,0.47134612,0.46395,0.37785,0.286773104,0.2957,0.290109091
01-11-14,2015,Mansa,ZM2011A20406,0.391521823,0.38966,0.3522,0.24613788,0.24704,0.278641667
01-11-14,2015,Milenge,ZM2011A20407,0.410067067,0.398969325,0.365977778,0.246230558,0.2445144,0.2152
01-11-14,2015,Nchelenge,ZM2011A20410,0.520252011,0.524983333,0.4552,0.304346087,0.309178571,0.289884019
01-11-14,2015,Mwense,ZM2011A20414,0.383475636,0.37605,0.329029032,0.241274524,0.24062,0.252981818
01-11-14,2015,Samfya,ZM2011A20415,0.364864947,0.362,0.3059,0.213284676,0.20965,0.200285714
01-11-14,2015,Luangwa,ZM2011A20505,0.260231801,0.2571,0.2162,0.159337526,0.1577,0.1676
01-11-14,2015,Lusaka,ZM2011A20506,0.272447627,0.266730504,0.256891711,0.184243634,0.180140892,0.172285229
01-11-14,2015,Chongwe,ZM2011A20511,0.293335361,0.287977333,0.276280882,0.190363464,0.186521933,0.172794097
01-11-14,2015,Kafue,ZM2011A20512,0.275683996,0.267644323,0.255693701,0.175704918,0.168951994,0.159295997
01-11-14,2015,Chama,ZM2011A20601,0.295079557,0.288131707,0.272584803,0.17939659,0.175240616,0.1655375
01-11-14,2015,Isoka,ZM2011A20603,0.371706836,0.3660875,0.342826556,0.220424795,0.218238631,0.223158824
01-11-14,2015,Mafinga,ZM2011A20604,0.339880761,0.334771717,0.309614286,0.216106466,0.21348,0.217409091
01-11-14,2015,Mpika,ZM2011A20605,0.379338584,0.381856,0.387846154,0.215750111,0.213993548,0.235373684
01-11-14,2015,Nakonde,ZM2011A20606,0.386234815,0.381933333,0.362116721,0.220847191,0.217114286,0.224037015
01-11-14,2015,Chinsali,ZM2011A20608,0.426630319,0.424545267,0.426835714,0.256005451,0.249027273,0.2468125
01-11-14,2015,Chilubi,ZM2011A20701,0.410517513,0.4145,0.3669,0.242918965,0.2444,0.2806
01-11-14,2015,Kaputa,ZM2011A20702,0.422123472,0.412788889,0.382076471,0.249943868,0.243282353,0.2160125
01-11-14,2015,Kasama,ZM2011A20703,0.396789996,0.381727922,0.443175,0.2398651,0.2277,0.203936364
01-11-14,2015,Luwingu,ZM2011A20704,0.404866057,0.4012,0.27815,0.225156951,0.21455,0.14382
01-11-14,2015,Mungwi,ZM2011A20707,0.432828694,0.426299528,0.443980145,0.249930588,0.245625,0.219133333
01-11-14,2015,Mpulungu,ZM2011A20708,0.482047841,0.475333333,0.438328571,0.287923707,0.2858,0.2468
01-11-14,2015,Mbala,ZM2011A20713,0.444933806,0.44262,0.393654956,0.264384054,0.264694351,0.282458891
01-11-14,2015,Mporokoso,ZM2011A20714,0.479566733,0.496,0.5888,0.286134821,0.2932,0.2419
01-11-14,2015,Chavuma,ZM2011A20801,0.484837259,0.4779,0.453914286,0.279481051,0.27474,0.26215
01-11-14,2015,Ikelenge,ZM2011A20802,0.544947492,0.5624,0.4077,0.299368633,0.2984,0.2515
01-11-14,2015,Kasempa,ZM2011A20804,0.521228942,0.524077778,0.475631579,0.326185076,0.3272,0.340681851
01-11-14,2015,Mufumbwe,ZM2011A20806,0.536126578,0.533530181,0.505787009,0.306185898,0.297794118,0.27835
01-11-14,2015,Mwinilunga,ZM2011A20808,0.629893877,0.6355,0.5851,0.368371055,0.3697,0.2657
01-11-14,2015,Solwezi,ZM2011A20810,0.453154177,0.447267125,0.381168421,0.258654392,0.25295,0.223521053
01-11-14,2015,Zambezi,ZM2011A20811,0.53798607,0.5319875,0.467561538,0.305392382,0.303907692,0.32707
01-11-14,2015,Kabompo,ZM2011A20814,0.530664483,0.533006931,0.53701087,0.298633322,0.297909091,0.274407537
01-11-14,2015,Choma,ZM2011A20902,0.277449901,0.270532464,0.256840869,0.185307398,0.182556983,0.178724267
01-11-14,2015,Gwembe,ZM2011A20903,0.278167103,0.274467568,0.276365014,0.183070829,0.181233333,0.180194444
01-11-14,2015,Kazungula,ZM2011A20905,0.298760571,0.29009027,0.280267742,0.189090958,0.184578039,0.176755831
01-11-14,2015,Livingstone,ZM2011A20906,0.300276165,0.294233333,0.309183333,0.174653847,0.1635,0.15968
01-11-14,2015,Monze,ZM2011A20908,0.255662951,0.25294462,0.25691627,0.175845984,0.174375831,0.171381795
01-11-14,2015,Namwala,ZM2011A20909,0.250261102,0.24864287,0.242619126,0.171182747,0.169437037,0.163549543
01-11-14,2015,Itezhi-Tezhi,ZM2011A20910,0.29550615,0.284423333,0.266699849,0.196583761,0.191886385,0.175333559
